Flight of the Conchords,Ladies of the World
Tilly and the Wall,Fell Down the Stairs
Jeffrey and Jack Lewis,Williamsburg Will Oldham Horror
Bonnie 'Prince' Billy,Three Questions
The Moldy Peaches,Anyone Else but You
Longpigs,On and On
Ben Folds Five,Kate
William Shatner,That's Me Trying
Pulp,Help the Aged
Radiohead,Thinking About You
Darren Hanlon,The Perfect Day
Looper,Impossible Things #2
Eels,Blinking Lights (For Me)
Ian Dury,Wake Up and Make Love with Me
Ivor Cutler,Life in a Scotch Sitting Room, vol. 2, episode 6
Architecture In Helsinki,Do the Whirlwind
Clogs,Fiddlegree
Beastie Boys,Super Disco Breakin'
Rilo Kiley,Portions for Foxes
Pulp,Babies
M. Ward,One Life Away
The Decemberists,We Both Go Down Together
The Guild League,Citronella
They Might Be Giants,Don't Let's Start
The Mountain Goats,No Children
Arctic Monkeys,Bigger Boys and Stolen Sweethearts
R. Kelly,Ignition Remix (partial)
The Flaming Lips,Yoshimi Battles the Pink Robots
Yo La Tengo,Tears Are in Your Eyes
Final Fantasy,The Sea
Arab Strap,Packs of Three
The Divine Comedy,Come Home Billy Bird
Yann Tiersen and Neil Hannon,Life on Mars
Neil Diamond,Captain Of A Shipwreck
Jonathan Richman,Not Yet Three
The Bens (Folds, Kweller, & Lee),I Touch Myself
Radiohead,Thinking About You
Looper,Festival â€˜95
DJ Jazzy Jeff &amp; The Fresh Prince,Girls Ain't Nothing But Trouble
Ladybug Transistor,Choking on Air
The Wonder Stuff,Caught in My Shadow
Kimya Dawson,Hold My Hand
Kings of Convenience,Free Fallin'
The Reindeer Section,Cartwheels
Eels,It's a Motherfucker
The Proclaimers,I'm on My Way
The Magnetic Fields,Nothing Matters When We're Dancing
Petula Clark,Downtown
Simon and Garfunkel,The Only Living Boy in New York
Jeffrey and Jack Lewis,Williamsburg Will Oldham Horror
Gene Wilder,Pure Imagination
Lee Patterson's Audio Scrapbook
William Shatner,Has Been
Modest Mouse,One Chance
Ben Folds Five,Kate
Islands,Don't Call Me Whitney, Bobby
Joanna Newsom,Bridges and Balloons
Gene Pitney,Twenty-Four Hours from Tulsa
Belle & Sebastian,The Model
The House Martins,Freedom
Art Brut,Rusted Guns of Milan
The Divine Comedy,To Die a Virgin
David O'Doherty,A Made Up Song
Lua,Bright Eyes
Chain of Fools,Aretha Franklin
Spiritualized,Rated X
Dolly Parton,9 to 5
Graham Coxon,What's He Got?
Suburban Kids with Biblical Names,Noodles
Ian Dury,Wake Up and Make Love with Me (demo version)
Ben Folds,Fred Jones Part 2
Misty's Big Adventure,Circle, Squares and I Blame the Parents
Beth Orton,Worms
Arab Strap,Pack of Three
The Lucksmiths,Hiccup in Your Happiness
Richard Hawley,Baby, You're My Light
My Latest Novel,The Reputation of Ross Francis
There Might Be Giants,Hey, Mr. DJ, I Thought You Said We Had a Deal
Yo La Tengo,Our Way to Fall
Bill Cosby
James Yorkston,The Year of The Leopard
Scout Niblett,Safety Pants
David O'Doherty,Last Night
R.E.M.,Near Wild Heaven
The Divine Comedy,Mother Dear
Pulp,A Little Soul
Clem Snide,Happy Birthday
Looper,Festival â€˜95
Radiohead,Thinking About You
Jeffrey and Jack Lewis,Williamsburg Will Oldham Horror
Pat Benatar,Love Is a Battlefield
Pat Benatar,The Outdoor Type
Pat Benatar,Not The Same
Pat Benatar,Impossible Things #2
Pat Benatar,A Europewide Search for Love
Pat Benatar,Black Steel
Pat Benatar,Sunlight in a Jar
Pat Benatar,Yoshimi Battles the Pink Robots, Pt. 1
Pat Benatar,Noodles
Pat Benatar,Baby You're My Light
Pat Benatar,Bitches Ain't Shit
Pat Benatar,Your Mother and I
Pat Benatar,A Hiccup in Your Happiness
Pat Benatar,Paintball's Coming Home
Pat Benatar,Doctor Worm
Pat Benatar,Our Way to Fall
Pat Benatar,I'm a Man
Pat Benatar,Worms
Pat Benatar,Baby Got Back
Pat Benatar,I Get Along Without You Very Well
Pat Benatar,Safety Pants
Pat Benatar,It's A Motherfucker
Pat Benatar,For Emily, Whenever I May Find Her
Pat Benatar,You Only Tell Me You Love Me When You're Drunk
Pat Benatar,Coupons for the Audience, from the En Guard Society album
Pat Benatar,Bangs
Pat Benatar,Don't Call Me Whitney, Bobby
Pat Benatar,Tonight We Fly
Pat Benatar,Good Weekend
Pat Benatar,The Last Night of Not Knowing You
Pat Benatar,The Good Times Are Killing Me
Pat Benatar,With a Fistful of Faith
Pat Benatar,Wake Up and Make Love with Me
Pat Benatar,Shiny Happy People
Pat Benatar,The Reputation of Ross Francis
Pat Benatar,It's a Wonderful Life
Pat Benatar,It's Because We've Got Hair
Pat Benatar,Love Is a Battlefield
Pat Benatar,Angie Hart
Pat Benatar,Love Is a Battlefield
The Lemonheads,The Outdoor Type
Ben Folds,Not The Same
Looper,Impossible Things #2
Ballboy,A Europewide Search for Love
Tricky,Black Steel
The Lucksmiths,Sunlight in a Jar
The Flaming Lips,Yoshimi Battles the Pink Robots, Pt. 1
Suburban Kids with Biblical Names,Noodles
Richard Hawley,Baby You're My Light
Ben Folds,Bitches Ain't Shit
Loudon Wainwright III,Your Mother and I
The Lucksmiths,A Hiccup in Your Happiness
Half Man Half Biscuit,Paintball's Coming Home
They Might Be Giants,Doctor Worm
Yo La Tengo,Our Way to Fall
Pulp,I'm a Man
Beth Orton,Worms
Sir Mix-A-Lot,Baby Got Back
Chet Baker,I Get Along Without You Very Well
Scout Niblett,Safety Pants
Eels,It's A Motherfucker
Simon and Garfunkel,For Emily, Whenever I May Find Her
Element of Crime,You Only Tell Me You Love Me When You're Drunk
Eugene Mirman,Coupons for the Audience, from the En Guard Society album
They Might Be Giants,Bangs
Islands,Don't Call Me Whitney, Bobby
The Divine Comedy,Tonight We Fly
Art Brut,Good Weekend
Darren Hanlon,The Last Night of Not Knowing You
Modest Mouse,The Good Times Are Killing Me
Herman DÃ¼ne,With a Fistful of Faith
Ian Dury and the Blockheads,Wake Up and Make Love with Me
R.E.M.,Shiny Happy People
My Latest Novel,The Reputation of Ross Francis
Sparklehorse,It's a Wonderful Life
Tunng,It's Because We've Got Hair
Pat Benatar,Love Is a Battlefield
Modern Giant,Angie Hart
Darren Hanlon,I Wish That I Was Beautiful for You
Pulp,I'm a Man
Art Brut,Rusted Guns Of Milan
The Lucksmiths,Sunlight in a Jar
Darren Hanlon,Romance Is Deafening
Barenaked Ladies,Lovers in a Dangerous Time
Eels,I'm Going to Stop Pretending That I Didn't Break Your Heart
Yo La Tengo,Our Way to Fall
I'm from Barcelona,We're from Barcelona
David O'Doherty,Last Night
Regina Spektor,Us
Gavin Osborn,Part of the Furniture
Gavin Osborn,Charlie's 18th Birthday
Iron & Wine,Naked As We Came
Modest Mouse,The Good Times Are Killing Me
Modern Giant,Angie Hart
Sufjan Stevens,The Avalanche
Rufus Wainwright,Vibrate
Simon and Garfunkel,He Was My Brother
Jeffrey Lewis,The Chelsea Hotel Oral Sex Song
Gavin Osborn,Roger's Inventing Again
Gavin Osborn,Platform Girl
The Grates,19-20-20
Clifford T. Ward,Home Thoughts from Abroad
Ian Dury and the Blockheads,Wake Up and Make Love with Me
Tunng,Hanged
Tunng,Woodcat
Arctic Monkeys,Fake Tales of San Francisco
Graham Coxon,Flights to the Sea (Lovely Rain)
Billy Bragg,Walk Away Renee
Stephen Malkmus,Jenny and the Ess-Dog
Art Brut,Emily Kane
Ivor Cutler,Life In A Scotch Sitting Room
Longpigs,On & On
Rilo Kiley,Portions for Foxes
Eels,I Like Birds
Petula Clark,Downtown
egina Spektor,Us
olly Parton,9 to 5
en Folds,Bitches Ain't Shit
rt Brut,Nag Nag Nag Nag
ulp,The Night That Minnie Timperley Died
arren Hanlon,The Perfect Day
he Guild League,Comsmetropolis,London Swings
vor Cutler,Bicarbonate Of Chicken
he Moldy Peaches,Steak for Chicken
Art Brut,Emily Kane
Cat Stevens,The First Cut Is the Deepest
The Lucksmiths,Sunlight in a Jar
Eels,I Like Birds
Gavin Osborn,Manhattan Skyline Song
Gavin Osborn,Even in New York
Pat Benatar,Love is a Battlefield
Aberfeldy,Love Is An Arrow
Arab Strap,Packs of Three
Ian Dury,Sweet Gene Vincent
Robbie Williams and The Blockheads,Sweet Gene Vincent
Kings of Convenience,I Don't Know What I Can Save You From
Ben Lee,Whatever It Is
Ballboy,Sex Is Boring
Darren Hanlon,The Ostracism of Vinny Lalor
Jeffrey Lewis,The Chelsea Hotel Oral Sex Song
Herman DÃ¼ne,They Go to the Woods
Gavin Osborn,The Cake Shop Ludlow Street
Gavin Osborn,Capitalism and Cappuccino
The Divine Comedy,The Plough
Loudon Wainwright III,4 X 10
Jane Vs World,b grade lisa loeb
the bird and the bee,Fucking Boyfriend
Architecture In Helsinki,Do the Whirlwind
Jonathan Richman,Not So Much to Be Loved as to Love
The Moldy Peaches,Anyone Else but You
I Am Kloot,Storm Warning
Gene Pitney,24 Hours From Tulsa
Art Brut,I Found This Song In The Road
The Lucksmiths,Hiccup in Your Happiness
Clem Snide,Happy Birthday
The Bens,Bruised
The Beatles,Drive My Car
The Beatles,Nowhere Man
The Beatles,Think For Yourself
The Beatles,The Word
The Beatles,Michelle
The Beatles,What Goes On
The Beatles,Girl
The Beatles,I'm Looking Through You
The Beatles,In My Life
The Beatles,Wait
The Beatles,If I Needed Someone
The Beatles,Run for Your Life
Sleaford Mods,Force 10 From Navarone
Dry Cleaning,Kwenchy Kups
Floodlights,Lessons Learnt
Yard Act,Fixer Upper
Cobra Killer,Six Secs
Fever Ray,Shiver
Genesis Owusu,Get Inspired (Zhu Remix)
Terry,Centuries
Hand Habits,Something Wrong
Kurt Vile,Wheelhouse
Let's Eat Grandma,From the Morning
Boy Genius,We're in Love
Amyl and the Sniffers,Westgate
Private Function,Bad Day to Be a Beer
Cable Ties,Time for You
Moody Beaches,Counting Reasons
Kee'ahn,Better Things
LCD Soundsystem,Losing My Edge
The Front Bottoms,Maps
Talking Heads,Once In A Lifetime
West Side Story,Something's Coming
Frightened Rabbit,Swim Until You Can't See Land
Holly Throsby,Now I Love Someone
Snapped Ankles,True Ecology (Shit Everywhere)
Snapped Ankles,I Want My Minutes Back
Beth Jeans Houghton & the Hooves of Destiny,Sweet Tooth Bird
Dan Deacon,Guilford Avenue Bridge
Louis Armstrong,Only You (And You Alone)
Withered Hands,Love in the Time of Ecstasy
Kate Bush,Hounds of Love
The Wedding Present,You Jane
LCD Soundsystem,North American Scum
David Byrne & St. Vincent,I Should Watch TV
Hefner,When the Angels Play Their Drum Machines
James,Sometimes
Grimes,Oblivion
Elvis,Are You Lonesome Tonight (Laughing)
Emmy the Great,Trellick Tower
Follies,The God Why-Don't-You-Love-Me Blues
The Dirtbombs,My Love For You
Elbow,Starlings
Los Compesinos!,Hello Sadness
Slow Club,Giving Up On Love
Field Music,She Can Do What She Wants
West Side Story,I Feel Pretty
The Fall,Theme from Sparta FC
Tap Tap,100,000 Thoughts
LCD Soundsystem,All My Friends
Frightened Rabbit,Old Old Fashioned
LCD Soundsystem,Pow Pow
Merrily We Roll Along,Now You Know
Cloud Control,There's Nothing In The Water We Can't Fight
Sleigh Bells,Tell â€˜Em
Howlin' Wolf,Smokestack Lightenin'
David Byrne & St. Vincent,Optimist
The Lucksmiths,Hiccup In Your Happiness
Cricket Commentary,Jonathan Agnew/Brian Johnston
The Magnetic Fields,Epitaph For My Heart
Dog Trumpet,Antisocial Tendencies
War Pigs (Black Sabbath) vs. Move Bitch (Ludacris)
Fleet Foxes,Helplessness Blues
Cloud Control,Gold Canary
The Front Bottoms,Rhode Island
The Lemonheads,Being Around
Talking Heads,This Must Be The Place
Art Brut,Modern Art
Darren Hanlon,House
Blood Sweat & Tears,You've Made Me So Very Happy
Withered Hand,Religious Songs
Hodges, James, Smith & Crawford,Nobody
The Postal Service,We Will Become Silhouettes
Comedy Central Roast of Bob Saget,Norm McDonald
The Go-Gos,We Got The Beat
Looper,The Ballad of Ray Suzuki
Stornoway,Zorbing
West Side Story,Officer Krupke
LCD Soundsystem,Movement
Kate Bush,Running Up That Hill
G. Love and Special Sauce,Cold Beverage
Sufjan Stevens,From the Mouth of Gabriel
Gavin Osborn,Charlie Brown
Glen Campbell,Wichita Lineman
Tune-Yards,Gangsta
The Grates,Trampoline
Paul Simon,50 Ways to Leave Your Love
Half Man Half Biscuit,Paintball's Coming Home
The Lucksmiths,Rue Something
Herman Dune,With a Fistful of Faith
Throwing Muses,Furious
Super Furry Animals,Fire In My Heart
Allo Darlin',Tallulah
Tasmin Archer,Sleeping Satellite
LCD Soundsystem,Dance Yrself Clean
Sleigh Bells,Rill Rill
Paul Simon,You Can Call Me Al
Adult,Helen Bach
Totally Enormous Extinct Dinosaurs,Household Goods
Bjork,Violently Happy
The Beautiful South,You Keep It All In
Darren Hayman,That's Not What She's Like
Jeffrey Lewis,Moving
Talking Heads,Take Me to the River
Kings of Convenience,I'd Rather Dance With You
Friendly Fires,Photobooth
The Guild League,Scientists
Grimes,Genesis
Ivor Cutler,I'm Happy
LCD Soundsystem,Losing My Edge
The Front Bottoms,Maps
Talking Heads,Once In A Lifetime
West Side Story,Something's Coming
Frightened Rabbit,Swim Until You Can't See Land
Holly Throsby,Now I Love Someone
Snapped Ankles,True Ecology (Shit Everywhere)
Snapped Ankles,I Want My Minutes Back
Beth Jeans Houghton & the Hooves of Destiny,Sweet Tooth Bird
Dan Deacon,Guilford Avenue Bridge
Louis Armstrong,Only You (And You Alone)
Withered Hands,Love in the Time of Ecstasy
Kate Bush,Hounds of Love
The Wedding Present,You Jane
LCD Soundsystem,North American Scum
David Byrne & St. Vincent,I Should Watch TV
Hefner,When the Angels Play Their Drum Machines
James,Sometimes
Grimes,Oblivion
Elvis,Are You Lonesome Tonight (Laughing)
Emmy the Great,Trellick Tower
Follies,The God Why-Don't-You-Love-Me Blues
The Dirtbombs,My Love For You
Elbow,Starlings
Los Compesinos!,Hello Sadness
Slow Club,Giving Up On Love
Field Music,She Can Do What She Wants
West Side Story,I Feel Pretty
The Fall,Theme from Sparta FC
Tap Tap,100,000 Thoughts
LCD Soundsystem,All My Friends
tUnE-yArDs,My Country
I Am Kloot,Bigger Wheels
Eels,Peach Blossom
The Kinks,Lola (live)
Emmy the Great,The Easter Parade
Yeasayer,Fingers Never Bleed
The Mountain Goats,Heretic Pride
Kings of Convenience,Toxic Girl
Amateur Best,Pleased
The Lucksmiths,How We Met
Prinzhorn Dance School,Happy In Bits
Johnny Cash,The First Time Ever I Saw Your Face
The Stranglers,Peaches
Art Brut,Emily Kane
Sky Larkin,Year Dot
Blood, Sweat & Tears,Spinng Wheel
The Front Bottoms,Looking Like You Just Woke Up
REM,Nightswimming
Grimes,Genesis
Super Furry Animals,Northern Lites
Joanna Newsom,Bridges & Balloons
Deacon Blue,Love and Regret
I'm From Barcelona,Charlie Parker
The Magnetic Fields,I Don't Believe You
LCD Soundsystem,Drunk Girls
Holly Throsby,Things Between People
Pulp,A Little Soul
Iggy Pop,I Wanna Be Your Dog
Jeffrey Lewis,The Chelsea Hotel Oral Sex Song
Joe Gideon & the Shark,Snake Candy
Veronica Falls,Tell Me
Bonne Prince Billy/Dawn McCarthy,Poems, Prayers and Promises
Pere Ubu,Musicians Are Scum
Best Coast,Boyfriend
Nick Cave & the Bad Seeds,Wide Lovely Eyes
Pulp,Something Changed
Darren Hanlon,The Last Night of Not Knowing You
Doldrums,She Is The Wave
Wicked,Defying Gravity
REM,Losing My Religion
Benjamin Shaw,The Birds Chirp and the Sun Shines
The Revival Hour,Control
VCMG,Lowly
Mountain Goats,No Children
LCD Soundsystem,Time To Get Away
Guillemots,Made Up Love Song #43
Dogbowl,Going Out On A Date (With A Girl That You Like)
Dogbowl,Hello Hellen
Sir Mix-A-Lot,Baby Got Back
Four Tet,As Serious As Your Life
Hefner,When The Angels Play Their Drum Machines
Talking Heads,Cities
R. Kelly,Ignition (Remix)
Matmos,Mental Radio
The Postal Service,Such Great Heights
The Reindeer Section,Your Sweet Voice
Vampire Weekend,Cousins
Darwin Deez,Chelsea's Hotel
Darren Hanlon,The People Who Wave at Trains
Magnetic Fields,Nothing Matters When We're Dancing
Ian Dury & the Blockheads,Spasticus Autisticus
Dan le Sac Vs Scroobius Pip,The Beat That My Heart Skipped
King Krule,Bleak Bake
White Stripes,I Want to Be the Boy
Sleigh Bells,Riot Rhythm
Josiah Wolf,Master Cleanse (California)
Suede,Animal Nitrate
Holly Throsby,Heart Divided
Cloud Control,This Is What I Said
The Lucksmiths,Great Lengths
Jeffrey Lewis,To Be Objectified
LCD Soundsystem,Beat Connection
Sufjan Stevens,Chicago
EMA,Breakfast
Withered Hand,Cornflake
EMF,Perfect Day
The Weepies,Painting By Chagall
Simon and Garfunkel,For Emily, Whenever I May Find Her
Tu Fawning,Blood Stains
Gavin Osborn,FM 2030
The Wonder Stuff,Don't Let Me Down, Gently
the xx,VCR (Four tet Remix)
Nirvana,Territorial Pissings
SinÃ©ad O'Connor,The Emperor's New Clothes
BjÃ¶rk,Big Time Sensuality
MJ Hibbett & The Validators,Better Things to Do
Ballboy,I Lost You, but I Found Country Music
Ian Dury and the Blockheads,Clever Trevor
Liars,A Ring on Every Finger
Joe Gideon & The Shark,Kathy Ray
Art Brut,My Little Brother
Arctic Monkeys,Fake Tales of San Francisco
The Magnetic Fields,The Luckiest Guy on the Lower East Side
Architecture in Helsinki,Do the Whirlwind
Bobby Darin,Beyond the Sea
Beth Jeans Houghton,Humble Digs
Cloud Control,Just For Now
Arrested Development,People Every Day
Beastie Boys,Get it Together
Cat Stevens,Matthew and Sons
LCD Soundsystem,Give It Up
The Clash,Should I Stay or Should I Go
The Avalanches,Since I Left You (partial)
Kings of Convenience,Homesick
The Guild League,Citronella
Iron & Wine,Each Coming Night
Eels,Souljacker Part I
Alan Bennett Diaries,What I Did in 2004, 18 of May
The Lucksmiths,How We Met
The Streets,Let's Push Things Forward
The Lovely Eggs,Fuck It
Simon and Garfunkel,A Poem on the Underground Wall
Modest Mouse,One Chance
Rufus Wainwright,My Phone's on Vibrate for You
Alan Bennett Diaries,What I Did in 2004, 26 of May
YACHT,I Believe in You
Kate Bush,Hands of Love
Entire Cities,Coffee
Friendly Fires,Jump in the Pool
LCD Soundsystem,Losing My Edge
Darren Hanlon feat. Shelley Short,We All Cope In Different Ways 
Haiku Hands,Fashion Model Art 
Idles,Never Fight A Man With A Perm 
Jeffrey Lewis,Take It For Granted 
Iron & Wine,The Trapeze Swinger 
Daniel Blumberg,Sidestep Summer 
Iron & Wine & Bridwell,This Must Be The Place 
LCD Soundsystem,Thrills 
Dan Deacon,When I Was Done Dying 
Simon & Garfunkel,Cecilia 
David Byrne,Everybody's Coming To My House
Momus,Working from Home
Iron & Wine,Naked as We Came
The Tallest Man on Earth,My Dear
Darren Hanlon,All These Things
Cornershop,England is a Garden
Super Furry Animals,The Teacher
Stornaway,Zorbing
Ben Folds,Learn To Live With What You Are
King Creosote & Jon Hopkins,John Taylor's Month Away
Lizzo,Ain't I
Yard Act,Fixer Upper
Courtney Barnett,Depreston
Darren Hanlon,House
Dream Wife,So When You Gonna...
The Beta Band,Dry The Rain 
Haiku Hands,Not About You
Anna Meredith,Nautilus
John Grant,Voodoo Doll
Nadine Shah,Club Cougar
Melt Yourself Down,Every Single Day
Yard Act,The Trapper's Pelts
Man & The Echo,A Capable Man
IDLES,Grounds
Terence Trent D'Arby,Sign Your Name
The Grates,Inside Outside
St. Vincent,Masseduction
Talking Heads,Once In A Lifetime
Nadine Shah,Ladies for Babies
Petula Clark,Downtown
Holly Herndon,Eternal
Peaches,Solid Gold, Easy Action
Martha Hill,Grilled Cheese
Family Selection Box,Here Comes The Wave
Hen Ogledd,Trouble
Haley Heynderickx,Oom Sha La La
The Grates,Inside Outside
Bonnie "Prince" Billy,I See A Darkness
Louden Wainwright III,You Rascal You (I'll Be Glad When You're Dead)
PJ Harvey,Dress (Demo)
Black Pumas,Fire
Man & The Echo,I Don't Give A Fuck What You Reckon
Death Cab for Cutie,I Dreamt We Spoke Again
Kings of Convenience,Love Is No Big Truth
Villagers,Again
Richard Dawson,Jogging
Peaches,Dick In The Air
Childish Gambino,This Is America
Ron Tutt,Drum Improvisation
Darren Hayman,I Tried And I Tried And I Failed 
Lucksmiths,T-Shirt Weather 
LCD Soundsystem,North American Scum 
Charlotte AdigÃ©ry,High Lights  
Dream Wife,Let's Make Out 
Idles,Well Done 
Daniel Blumberg,Bound 
KOKOKO!,Tokoliana 
Jeffrey Lewis & Voltage,LPs 
Heavy Lungs,(A Bit Of A) Birthday 
The Magnetic Fields,My Stupid Boyfriend 
Battles feat. Sal Principato,Titanium 2 Step 
Tullycraft,Midi Midinette 
Connie Converse,Roving Roman 
Sons Of Kemet,The Long Night Of Octavia E Butler
Peter Gabriel,Sledgehammer
Emmy the Great,Mary
Wye Oak,AEIOU
Lizzo,Boys
Janelle MonÃ¡e,Make Me Feel
Another Sky,How Long?
Nina Simone,My Baby Just Cares For Me
Jeffrey Lewis & The Junkyard,To Be Objectified
Simon & Garfunkel,A Poem On The Underground Wall
Melt Yourself Down,This Is The Squeeze
Anna Meredith,Killjoy
Shearwater,Natural One
Pretenders,Brass In Pocket
Gavin Osborn,FM2030
The Vines,Get Free
The Smashing Pumpkins,Rhinoceros
Stornoway,Zorbing
Pixies,Hey
Super Furry Animals,The Teacher
Iron & Wine,Naked as We Came
Diagrams,Tall Buildings
David Byrne & St. Vincent,I Should Watch TV
Inspiral Carpets,Saturn 5
Cornershop,England Is A Garden
Sal Principato,Titanium 2 Step
Darren Hanlon,All These Things
Kings of Convenience,The Weight of My Words
James,Sometimes
The Tallest Man On Earth,My Dear
You Am I,I Live Under the Flightpath
Huw M,Worried Now Won't Be Worried Long
The Boy Least Likely To,Be Gentle With Me
IDLES,Model Village
Four Tet,As Serious As Your Life
Clarence Carter,I'm Just A Prisoner (of Your Good Lovin')
Dolly Parton,9 to 5
Peaches feat. Feist,I Mean Something
Momus,Other Music
Holly Throsby,It's Only Need
LCD Soundsystem,Losing My Edge
HeCTA,Sympathy for the Auto Industry
The Lemonheads,It's About Time
Eels,Baby Let's Make It Real
My Latest Novel,The Reputation of Ross Francis
Architecture in Helsinki,Do The Whirlwind
Noah and the Whale,Blue Skies
I Am Kloot,To You
Automatic,Mind Your Own Business
The Postal Service,Brand New Colony
Villagers,Love Came With All That It Brings
Richard Hawley,Baby You're My Light
Doves,There Goes The Fear
Yo La Tengo,Our Way To Fall
Sufjan Stevens,Chicago
Deerhoof,Life Is Suffering
John Grant,Black Belt
Joan As Police Woman,Let It Be
LCD Soundsystem,Movement
Cloud Control,Gold Canary
David Byrne,Doing The Right Thing
Super Furry Animals,Hermann Loves Pauline
SAULT,Up All Night
Billy Nomates,No
Withered Hand,Religious Songs
Squid,Houseplants
Sun Kil Moon,This Is Not Possible
Dry Cleaning,Jam After School
The Field,Everybody's Got To Learn Sometime
Bright Eyes feat. Nick Zin,Hit The Switch
Kimya Dawson,So Nice So Smart
Regina Spektor,Fidelity
Momus,Ten Foot Hut
Fiona Apple,Fetch The Bolt Cutters
Clarence Carter,Patches
Field Music,Coffee or Wine
Slow Club,It Doesn't Have To Be Beautiful
Terence Trent D'arby,Dance Little Sister
Deerful,Loop
Gil Sott-Heron,The Revolution Will Not Be Televised
Emmy the Great,Algorithm
Pikelet,The Neighbour's Grass
Nadine Shah,Dillydally
Donald Byrd,You and the Music
Richard Dawson,Dead Dog in an Alleyway
Van Morrison,Brown-Eye Girl
Frightened Rabbit,Swim Until You Can't See Land
Dry Cleaning,Magic of Meghan
The Front Bottoms,Maps
Cut Copy,Running In The Grass
Sneaks,Faith
Dirty Projectors,Holy Mackerel
Blumfeld,VerstÃ¤rker
Tame Impala,Is It True (Four Tet Remix)
SAULT,Black
The Front Bottoms,new song d
The Still Brothers,The Deep
Pikelet,Harder Heart, Harder
I Am Kloot,Storm Warning
Chicks on Speed,We Don't Play Guitars
LCD Soundsystem,Dance Yrself Clean
Gavin Osborn,I Think It's Gonna Be Alright
David Byrne,It's Not Dark Up Here
David Byrne,Bullet
Darren Hanlon,Elbows
John Grant,Voodoo Doll
Melt Yourself Down,Every Single Day
Jim Bob,KIDSTRIKE!
Gavin Osborn,Contender
Momus,Working from Home
Iron & Wine,Naked as We Came
The Tallest Man on Earth,My Dear
Darren Hanlon,All These Things
Cornershop,England is a Garden
Super Furry Animals,The Teacher
Stornaway,Zorbing
Ben Folds,Learn To Live With What You Are
Noah and the Whale,Love Of An Orchestra
David Byrne & St. Vincent,Weekend In The Dust
Arctic Monkeys,Riot Van
LCD Soundsystem,Disco Infiltrator
The Beatles,Drive My Car
Stephen Sondheim,Merrily We Roll Along
David Byrne & St. Vincent,Lazarus
The Lemonheads,Rest Assured
Stephen Merritt,One April Day
Get Cape. Wear Cape. Fly,An Oak Tree
Noah and the Whale,Love Of An Orchestra
Jens Lekman,The Opposite of Hallelujah
Richard Dawson,Nothing Important
Yo La Tengo,Our Way to Fall
Suburban Kids with Biblical Names,Noodles
Ben Folds,Bitches Ain't Shit
Jack Ladder,The Advice of Strangers
Regina Spektor,Us
Modest Mouse,The Good Times Are Killing Me
R. Kelly,Ignition,Remix
Nellie McKay,David
Ivor Cutler,Life in a Scotch Sitting Room
The Divine Comedy,The Pop Singer's Fear of The Pollen Count
Iron & Wine,Such Great Heights
Rilo Kiley,Portions for Foxes
Fionn Regan,Put a Penny in the Slot
Tom Waits,World Keeps Turning
My Latest Novel,The Reputation Of Ross Francis
Alasdair Roberts,Riddle Me This
Gladys Knight & the Pips,Midnight Train to Georgia
Field Music,You're Not Supposed To
Barenaked Ladies,Be My Yoko Ono
Robert Gomez,The Same Sad Song
Jeffrey Lewis,The Chelsea Hotel Oral Sex Song
The Squid and the Whale Soundtrack,Figure 8
The Moldy Peaches,I Wanna Be a Hulkamaniac
Hunters & Collectors,Throw Your Arms Around Me
Split Enz,Late Last Night
The Lucksmiths,The Great Dividing Range
Art Brut,I Found This Song In The Road
Ben Kweller,How It Should B (Sha Sha)
Sufjan Stevens,Adlai Stevenson
Jack Ladder,2 Clocks
Tim Oxley,Love Desperado
Belle and Sebastian,Sleep the Clock Around
Aimee Mann,One
Aimee Mann,Wise Up
They Might Be Giants,Istanbul (Not Constantinople)
Malcolm Middleton,We're All Going to Die
Rick Springfield,Jessie's Girl
Modest Mouse,The World at Large
Stephen Malkmus,Jenny and the Ess-Dog
Ben Folds,Rent a Cop
Super Furry Animals,Fire in My Heart
Arcade Fire,Rebellion
Art Brut,Emily Kane
The Reindeer Section,Cartwheels
Modern Giant,Angie Hart
Kings of Convenience,Toxic Girl
Pixies,Gigantic
Simon and Garfunkel,Me and Julio Down by the Schoolyard
The Beastie Boys,Sabotage
Kings of Convenience,Winning A Battle, Losing the War
Doves,Pounding
Kings of Convenience,Surprise Ice
Pulp,Weeds
Howe Gelb,Get to Leave
Ballboy,I Lost You, But I Found Country Music (only the beginning)
Carter the Unstoppable Sex Machine,Bloodsport for All
Ballboy,I Lost You but I Found Country Music (in full)
Ballboy,Sex Is Boring
The Guild League,Animals
Johnny Cash,In My Life
Sparklehorse,It's a Wonderful Life
The Ladybug Transistor,Choking on Air
Daniel Patrick Quinn,Nine Standards Rigg
Simon & Garfunkel,He Was My Brother
Joanna Newsom,Bridges and Balloons
Blur,To the End (La Comedie)
The Housemartins,Caravan of Love
The Reindeer Section,Whodunnit
Radiohead,Thinking About You
Ben Folds Five,Eddie Walker
Regina Spektor,Us
Jeffrey Lewis,The East River
Billy Bragg,Shirley
The Magnetic Fields,Absolutely Cuckoo
Blur,Black Book
Arctic Monkeys,Fake Tales of San Francisco
John Cale,Paris 1919
Aretha Franklin,I Say a Little Prayer
One Chance,Modest Mouse
Belle and Sebastian,Electronic Renaissance
Rilo Kiley,Portions for Foxes
